title;views;scientific_name;datetime
Red panda;75491;Ailurus fulgens;2017-08-01
Red panda;78401;Ailurus fulgens;2017-09-01
Red panda;87900;Ailurus fulgens;2017-10-01
Red panda;93150;Ailurus fulgens;2017-11-01
Red panda;108171;Ailurus fulgens;2017-12-01
Red panda;85880;Ailurus fulgens;2018-01-01
Red panda;79455;Ailurus fulgens;2018-02-01
Red panda;85824;Ailurus fulgens;2018-03-01
Red panda;100008;Ailurus fulgens;2018-04-01
Red panda;119875;Ailurus fulgens;2018-05-01
Red panda;78790;Ailurus fulgens;2018-06-01
Red panda;75686;Ailurus fulgens;2018-07-01
Red panda;76126;Ailurus fulgens;2018-08-01
Red panda;82168;Ailurus fulgens;2018-09-01
Red panda;84289;Ailurus fulgens;2018-10-01
Red panda;127413;Ailurus fulgens;2018-11-01
Red panda;78653;Ailurus fulgens;2018-12-01
Red panda;83307;Ailurus fulgens;2019-01-01
Red panda;73431;Ailurus fulgens;2019-02-01
Red panda;82888;Ailurus fulgens;2019-03-01
Red panda;79891;Ailurus fulgens;2019-04-01
Red panda;90919;Ailurus fulgens;2019-05-01
Red panda;69877;Ailurus fulgens;2019-06-01
Red panda;67784;Ailurus fulgens;2019-07-01
Red panda;70114;Ailurus fulgens;2019-08-01
Red panda;73960;Ailurus fulgens;2019-09-01
Red panda;77514;Ailurus fulgens;2019-10-01
Red panda;80088;Ailurus fulgens;2019-11-01
Red panda;70099;Ailurus fulgens;2019-12-01
Red panda;81909;Ailurus fulgens;2020-01-01
Red panda;86926;Ailurus fulgens;2020-02-01
Red panda;93711;Ailurus fulgens;2020-03-01
Red panda;93668;Ailurus fulgens;2020-04-01
Red panda;88635;Ailurus fulgens;2020-05-01
Red panda;72683;Ailurus fulgens;2020-06-01
Red panda;79520;Ailurus fulgens;2020-07-01
Red panda;102378;Ailurus fulgens;2020-08-01
Red panda;90380;Ailurus fulgens;2020-09-01
Red panda;91688;Ailurus fulgens;2020-10-01
Red panda;92184;Ailurus fulgens;2020-11-01
Red panda;94132;Ailurus fulgens;2020-12-01
Jaguar;109315;Panthera onca;2015-07-01
Jaguar;115569;Panthera onca;2015-08-01
Jaguar;112056;Panthera onca;2015-09-01
Jaguar;129419;Panthera onca;2015-10-01
Jaguar;120113;Panthera onca;2015-11-01
Jaguar;105382;Panthera onca;2015-12-01
Jaguar;149242;Panthera onca;2016-01-01
Jaguar;166859;Panthera onca;2016-02-01
Jaguar;129453;Panthera onca;2016-03-01
Jaguar;140305;Panthera onca;2016-04-01
Jaguar;170910;Panthera onca;2016-05-01
Jaguar;128347;Panthera onca;2016-06-01
Jaguar;95399;Panthera onca;2016-07-01
Jaguar;97740;Panthera onca;2016-08-01
Jaguar;110384;Panthera onca;2016-09-01
Jaguar;120773;Panthera onca;2016-10-01
Jaguar;128647;Panthera onca;2016-11-01
Jaguar;131572;Panthera onca;2016-12-01
Jaguar;127581;Panthera onca;2017-01-01
Jaguar;353949;Panthera onca;2017-02-01
Jaguar;145540;Panthera onca;2017-03-01
Jaguar;120365;Panthera onca;2017-04-01
Jaguar;125637;Panthera onca;2017-05-01
Jaguar;115080;Panthera onca;2017-06-01
Jaguar;94355;Panthera onca;2017-07-01
Jaguar;93007;Panthera onca;2017-08-01
Jaguar;103529;Panthera onca;2017-09-01
Jaguar;111106;Panthera onca;2017-10-01
Jaguar;107886;Panthera onca;2017-11-01
Jaguar;117591;Panthera onca;2017-12-01
Jaguar;154867;Panthera onca;2018-01-01
Jaguar;127507;Panthera onca;2018-02-01
Jaguar;151967;Panthera onca;2018-03-01
Jaguar;129668;Panthera onca;2018-04-01
Jaguar;144698;Panthera onca;2018-05-01
Jaguar;113868;Panthera onca;2018-06-01
Jaguar;126293;Panthera onca;2018-07-01
Jaguar;104136;Panthera onca;2018-08-01
Jaguar;104409;Panthera onca;2018-09-01
Jaguar;116268;Panthera onca;2018-10-01
Jaguar;113404;Panthera onca;2018-11-01
Jaguar;117962;Panthera onca;2018-12-01
Jaguar;122071;Panthera onca;2019-01-01
Jaguar;154052;Panthera onca;2019-02-01
Jaguar;131148;Panthera onca;2019-03-01
Jaguar;101083;Panthera onca;2019-04-01
Jaguar;100914;Panthera onca;2019-05-01
Jaguar;92172;Panthera onca;2019-06-01
Jaguar;101477;Panthera onca;2019-07-01
Jaguar;101662;Panthera onca;2019-08-01
Jaguar;94657;Panthera onca;2019-09-01
Jaguar;98787;Panthera onca;2019-10-01
Jaguar;97522;Panthera onca;2019-11-01
Jaguar;88147;Panthera onca;2019-12-01
Jaguar;99532;Panthera onca;2020-01-01
Jaguar;98114;Panthera onca;2020-02-01
Jaguar;110905;Panthera onca;2020-03-01
Jaguar;142634;Panthera onca;2020-04-01
Jaguar;109916;Panthera onca;2020-05-01
Jaguar;87629;Panthera onca;2020-06-01
Jaguar;91908;Panthera onca;2020-07-01
Jaguar;89737;Panthera onca;2020-08-01
Jaguar;91892;Panthera onca;2020-09-01
Jaguar;101422;Panthera onca;2020-10-01
Jaguar;88098;Panthera onca;2020-11-01
Jaguar;90327;Panthera onca;2020-12-01
