title;views;scientific_name;datetime
Indian Ocean humpback dolphin;1;Sousa plumbea;2019-02-01
Indian Ocean humpback dolphin;1;Sousa plumbea;2019-03-01
Indian Ocean humpback dolphin;7;Sousa plumbea;2019-04-01
Indian Ocean humpback dolphin;1099;Sousa plumbea;2019-05-01
Indian Ocean humpback dolphin;762;Sousa plumbea;2019-06-01
Indian Ocean humpback dolphin;673;Sousa plumbea;2019-07-01
Indian Ocean humpback dolphin;729;Sousa plumbea;2019-08-01
Indian Ocean humpback dolphin;735;Sousa plumbea;2019-09-01
Indian Ocean humpback dolphin;667;Sousa plumbea;2019-10-01
Indian Ocean humpback dolphin;502;Sousa plumbea;2019-11-01
Indian Ocean humpback dolphin;436;Sousa plumbea;2019-12-01
Indian Ocean humpback dolphin;597;Sousa plumbea;2020-01-01
Indian Ocean humpback dolphin;484;Sousa plumbea;2020-02-01
Indian Ocean humpback dolphin;745;Sousa plumbea;2020-03-01
Indian Ocean humpback dolphin;775;Sousa plumbea;2020-04-01
Indian Ocean humpback dolphin;576;Sousa plumbea;2020-05-01
Indian Ocean humpback dolphin;444;Sousa plumbea;2020-06-01
Indian Ocean humpback dolphin;398;Sousa plumbea;2020-07-01
Indian Ocean humpback dolphin;552;Sousa plumbea;2020-08-01
Indian Ocean humpback dolphin;743;Sousa plumbea;2020-09-01
Indian Ocean humpback dolphin;527;Sousa plumbea;2020-10-01
Indian Ocean humpback dolphin;500;Sousa plumbea;2020-11-01
Indian Ocean humpback dolphin;542;Sousa plumbea;2020-12-01
Flat-headed cat;2298;Prionailurus planiceps;2015-07-01
Flat-headed cat;2284;Prionailurus planiceps;2015-08-01
Flat-headed cat;2709;Prionailurus planiceps;2015-09-01
Flat-headed cat;2823;Prionailurus planiceps;2015-10-01
Flat-headed cat;3235;Prionailurus planiceps;2015-11-01
Flat-headed cat;2502;Prionailurus planiceps;2015-12-01
Flat-headed cat;3275;Prionailurus planiceps;2016-01-01
Flat-headed cat;2882;Prionailurus planiceps;2016-02-01
Flat-headed cat;2977;Prionailurus planiceps;2016-03-01
Flat-headed cat;2899;Prionailurus planiceps;2016-04-01
Flat-headed cat;3139;Prionailurus planiceps;2016-05-01
Flat-headed cat;2845;Prionailurus planiceps;2016-06-01
Flat-headed cat;2533;Prionailurus planiceps;2016-07-01
Flat-headed cat;2730;Prionailurus planiceps;2016-08-01
Flat-headed cat;2754;Prionailurus planiceps;2016-09-01
Flat-headed cat;2561;Prionailurus planiceps;2016-10-01
Flat-headed cat;2722;Prionailurus planiceps;2016-11-01
Flat-headed cat;2882;Prionailurus planiceps;2016-12-01
Flat-headed cat;3342;Prionailurus planiceps;2017-01-01
Flat-headed cat;3221;Prionailurus planiceps;2017-02-01
Flat-headed cat;3463;Prionailurus planiceps;2017-03-01
Flat-headed cat;2801;Prionailurus planiceps;2017-04-01
Flat-headed cat;2563;Prionailurus planiceps;2017-05-01
Flat-headed cat;4445;Prionailurus planiceps;2017-06-01
Flat-headed cat;2547;Prionailurus planiceps;2017-07-01
Flat-headed cat;2196;Prionailurus planiceps;2017-08-01
Flat-headed cat;2011;Prionailurus planiceps;2017-09-01
Flat-headed cat;2260;Prionailurus planiceps;2017-10-01
Flat-headed cat;2310;Prionailurus planiceps;2017-11-01
Flat-headed cat;2263;Prionailurus planiceps;2017-12-01
Flat-headed cat;3533;Prionailurus planiceps;2018-01-01
Flat-headed cat;2563;Prionailurus planiceps;2018-02-01
Flat-headed cat;2673;Prionailurus planiceps;2018-03-01
Flat-headed cat;2247;Prionailurus planiceps;2018-04-01
Flat-headed cat;2051;Prionailurus planiceps;2018-05-01
Flat-headed cat;1826;Prionailurus planiceps;2018-06-01
Flat-headed cat;1889;Prionailurus planiceps;2018-07-01
Flat-headed cat;1854;Prionailurus planiceps;2018-08-01
Flat-headed cat;1956;Prionailurus planiceps;2018-09-01
Flat-headed cat;2064;Prionailurus planiceps;2018-10-01
Flat-headed cat;2220;Prionailurus planiceps;2018-11-01
Flat-headed cat;2056;Prionailurus planiceps;2018-12-01
Flat-headed cat;5707;Prionailurus planiceps;2019-01-01
Flat-headed cat;2255;Prionailurus planiceps;2019-02-01
Flat-headed cat;11513;Prionailurus planiceps;2019-03-01
Flat-headed cat;2316;Prionailurus planiceps;2019-04-01
Flat-headed cat;1930;Prionailurus planiceps;2019-05-01
Flat-headed cat;1644;Prionailurus planiceps;2019-06-01
Flat-headed cat;1727;Prionailurus planiceps;2019-07-01
Flat-headed cat;1674;Prionailurus planiceps;2019-08-01
Flat-headed cat;1802;Prionailurus planiceps;2019-09-01
Flat-headed cat;1892;Prionailurus planiceps;2019-10-01
Flat-headed cat;1761;Prionailurus planiceps;2019-11-01
Flat-headed cat;1596;Prionailurus planiceps;2019-12-01
Flat-headed cat;2183;Prionailurus planiceps;2020-01-01
Flat-headed cat;1957;Prionailurus planiceps;2020-02-01
Flat-headed cat;2239;Prionailurus planiceps;2020-03-01
Flat-headed cat;2704;Prionailurus planiceps;2020-04-01
Flat-headed cat;2281;Prionailurus planiceps;2020-05-01
Flat-headed cat;1986;Prionailurus planiceps;2020-06-01
Flat-headed cat;2025;Prionailurus planiceps;2020-07-01
Flat-headed cat;2127;Prionailurus planiceps;2020-08-01
Flat-headed cat;1801;Prionailurus planiceps;2020-09-01
Flat-headed cat;2334;Prionailurus planiceps;2020-10-01
Flat-headed cat;2164;Prionailurus planiceps;2020-11-01
Flat-headed cat;2739;Prionailurus planiceps;2020-12-01
Scarlet macaw;10685;Ara macao;2015-07-01
Scarlet macaw;10013;Ara macao;2015-08-01
Scarlet macaw;10389;Ara macao;2015-09-01
Scarlet macaw;11694;Ara macao;2015-10-01
Scarlet macaw;12063;Ara macao;2015-11-01
Scarlet macaw;13624;Ara macao;2015-12-01
Scarlet macaw;13021;Ara macao;2016-01-01
Scarlet macaw;12678;Ara macao;2016-02-01
Scarlet macaw;12842;Ara macao;2016-03-01
Scarlet macaw;13775;Ara macao;2016-04-01
Scarlet macaw;14886;Ara macao;2016-05-01
Scarlet macaw;11942;Ara macao;2016-06-01
Scarlet macaw;11461;Ara macao;2016-07-01
Scarlet macaw;10790;Ara macao;2016-08-01
Scarlet macaw;10178;Ara macao;2016-09-01
Scarlet macaw;10688;Ara macao;2016-10-01
Scarlet macaw;10497;Ara macao;2016-11-01
Scarlet macaw;9842;Ara macao;2016-12-01
Scarlet macaw;11835;Ara macao;2017-01-01
Scarlet macaw;11523;Ara macao;2017-02-01
Scarlet macaw;13670;Ara macao;2017-03-01
Scarlet macaw;12512;Ara macao;2017-04-01
Scarlet macaw;14098;Ara macao;2017-05-01
Scarlet macaw;10231;Ara macao;2017-06-01
Scarlet macaw;10711;Ara macao;2017-07-01
Scarlet macaw;9822;Ara macao;2017-08-01
Scarlet macaw;9409;Ara macao;2017-09-01
Scarlet macaw;10329;Ara macao;2017-10-01
Scarlet macaw;11084;Ara macao;2017-11-01
Scarlet macaw;10013;Ara macao;2017-12-01
Scarlet macaw;12114;Ara macao;2018-01-01
Scarlet macaw;11924;Ara macao;2018-02-01
Scarlet macaw;13444;Ara macao;2018-03-01
Scarlet macaw;17515;Ara macao;2018-04-01
Scarlet macaw;15227;Ara macao;2018-05-01
Scarlet macaw;11415;Ara macao;2018-06-01
Scarlet macaw;11395;Ara macao;2018-07-01
Scarlet macaw;11672;Ara macao;2018-08-01
Scarlet macaw;14090;Ara macao;2018-09-01
Scarlet macaw;13704;Ara macao;2018-10-01
Scarlet macaw;13599;Ara macao;2018-11-01
Scarlet macaw;24065;Ara macao;2018-12-01
Scarlet macaw;14663;Ara macao;2019-01-01
Scarlet macaw;15152;Ara macao;2019-02-01
Scarlet macaw;15526;Ara macao;2019-03-01
Scarlet macaw;14287;Ara macao;2019-04-01
Scarlet macaw;18992;Ara macao;2019-05-01
Scarlet macaw;13631;Ara macao;2019-06-01
Scarlet macaw;13334;Ara macao;2019-07-01
Scarlet macaw;14531;Ara macao;2019-08-01
Scarlet macaw;12644;Ara macao;2019-09-01
Scarlet macaw;12735;Ara macao;2019-10-01
Scarlet macaw;12915;Ara macao;2019-11-01
Scarlet macaw;11570;Ara macao;2019-12-01
Scarlet macaw;13654;Ara macao;2020-01-01
Scarlet macaw;12881;Ara macao;2020-02-01
Scarlet macaw;13588;Ara macao;2020-03-01
Scarlet macaw;15783;Ara macao;2020-04-01
Scarlet macaw;15388;Ara macao;2020-05-01
Scarlet macaw;12804;Ara macao;2020-06-01
Scarlet macaw;11856;Ara macao;2020-07-01
Scarlet macaw;12645;Ara macao;2020-08-01
Scarlet macaw;12948;Ara macao;2020-09-01
Scarlet macaw;13808;Ara macao;2020-10-01
Scarlet macaw;14560;Ara macao;2020-11-01
Scarlet macaw;14326;Ara macao;2020-12-01
Red-crowned amazon;1787;Amazona viridigenalis;2015-07-01
Red-crowned amazon;1648;Amazona viridigenalis;2015-08-01
Red-crowned amazon;1502;Amazona viridigenalis;2015-09-01
Red-crowned amazon;1564;Amazona viridigenalis;2015-10-01
Red-crowned amazon;1407;Amazona viridigenalis;2015-11-01
Red-crowned amazon;1468;Amazona viridigenalis;2015-12-01
Red-crowned amazon;1863;Amazona viridigenalis;2016-01-01
Red-crowned amazon;1793;Amazona viridigenalis;2016-02-01
Red-crowned amazon;1791;Amazona viridigenalis;2016-03-01
Red-crowned amazon;2652;Amazona viridigenalis;2016-04-01
Red-crowned amazon;1990;Amazona viridigenalis;2016-05-01
Red-crowned amazon;1986;Amazona viridigenalis;2016-06-01
Red-crowned amazon;1755;Amazona viridigenalis;2016-07-01
Red-crowned amazon;1870;Amazona viridigenalis;2016-08-01
Red-crowned amazon;1427;Amazona viridigenalis;2016-09-01
Red-crowned amazon;1442;Amazona viridigenalis;2016-10-01
Red-crowned amazon;1428;Amazona viridigenalis;2016-11-01
Red-crowned amazon;1477;Amazona viridigenalis;2016-12-01
Red-crowned amazon;1587;Amazona viridigenalis;2017-01-01
Red-crowned amazon;1527;Amazona viridigenalis;2017-02-01
Red-crowned amazon;2002;Amazona viridigenalis;2017-03-01
Red-crowned amazon;1759;Amazona viridigenalis;2017-04-01
Red-crowned amazon;1759;Amazona viridigenalis;2017-05-01
Red-crowned amazon;1599;Amazona viridigenalis;2017-06-01
Red-crowned amazon;1705;Amazona viridigenalis;2017-07-01
Red-crowned amazon;1528;Amazona viridigenalis;2017-08-01
Red-crowned amazon;1502;Amazona viridigenalis;2017-09-01
Red-crowned amazon;1383;Amazona viridigenalis;2017-10-01
Red-crowned amazon;1321;Amazona viridigenalis;2017-11-01
Red-crowned amazon;1324;Amazona viridigenalis;2017-12-01
Red-crowned amazon;1499;Amazona viridigenalis;2018-01-01
Red-crowned amazon;1566;Amazona viridigenalis;2018-02-01
Red-crowned amazon;1825;Amazona viridigenalis;2018-03-01
Red-crowned amazon;1747;Amazona viridigenalis;2018-04-01
Red-crowned amazon;1773;Amazona viridigenalis;2018-05-01
Red-crowned amazon;1825;Amazona viridigenalis;2018-06-01
Red-crowned amazon;2250;Amazona viridigenalis;2018-07-01
Red-crowned amazon;1800;Amazona viridigenalis;2018-08-01
Red-crowned amazon;1583;Amazona viridigenalis;2018-09-01
Red-crowned amazon;1646;Amazona viridigenalis;2018-10-01
Red-crowned amazon;1510;Amazona viridigenalis;2018-11-01
Red-crowned amazon;1647;Amazona viridigenalis;2018-12-01
Red-crowned amazon;1805;Amazona viridigenalis;2019-01-01
Red-crowned amazon;1629;Amazona viridigenalis;2019-02-01
Red-crowned amazon;1907;Amazona viridigenalis;2019-03-01
Red-crowned amazon;1702;Amazona viridigenalis;2019-04-01
Red-crowned amazon;3362;Amazona viridigenalis;2019-05-01
Red-crowned amazon;2278;Amazona viridigenalis;2019-06-01
Red-crowned amazon;2109;Amazona viridigenalis;2019-07-01
Red-crowned amazon;1939;Amazona viridigenalis;2019-08-01
Red-crowned amazon;1634;Amazona viridigenalis;2019-09-01
Red-crowned amazon;1617;Amazona viridigenalis;2019-10-01
Red-crowned amazon;1536;Amazona viridigenalis;2019-11-01
Red-crowned amazon;1505;Amazona viridigenalis;2019-12-01
Red-crowned amazon;1669;Amazona viridigenalis;2020-01-01
Red-crowned amazon;1494;Amazona viridigenalis;2020-02-01
Red-crowned amazon;1688;Amazona viridigenalis;2020-03-01
Red-crowned amazon;2266;Amazona viridigenalis;2020-04-01
Red-crowned amazon;2399;Amazona viridigenalis;2020-05-01
Red-crowned amazon;2200;Amazona viridigenalis;2020-06-01
Red-crowned amazon;2292;Amazona viridigenalis;2020-07-01
Red-crowned amazon;2269;Amazona viridigenalis;2020-08-01
Red-crowned amazon;1823;Amazona viridigenalis;2020-09-01
Red-crowned amazon;1426;Amazona viridigenalis;2020-10-01
Red-crowned amazon;1489;Amazona viridigenalis;2020-11-01
Red-crowned amazon;1712;Amazona viridigenalis;2020-12-01
Atlantic humpback dolphin;441;Sousa teuszii;2015-07-01
Atlantic humpback dolphin;390;Sousa teuszii;2015-08-01
Atlantic humpback dolphin;351;Sousa teuszii;2015-09-01
Atlantic humpback dolphin;246;Sousa teuszii;2015-10-01
Atlantic humpback dolphin;244;Sousa teuszii;2015-11-01
Atlantic humpback dolphin;229;Sousa teuszii;2015-12-01
Atlantic humpback dolphin;202;Sousa teuszii;2016-01-01
Atlantic humpback dolphin;175;Sousa teuszii;2016-02-01
Atlantic humpback dolphin;196;Sousa teuszii;2016-03-01
Atlantic humpback dolphin;204;Sousa teuszii;2016-04-01
Atlantic humpback dolphin;206;Sousa teuszii;2016-05-01
Atlantic humpback dolphin;204;Sousa teuszii;2016-06-01
Atlantic humpback dolphin;162;Sousa teuszii;2016-07-01
Atlantic humpback dolphin;179;Sousa teuszii;2016-08-01
Atlantic humpback dolphin;134;Sousa teuszii;2016-09-01
Atlantic humpback dolphin;150;Sousa teuszii;2016-10-01
Atlantic humpback dolphin;158;Sousa teuszii;2016-11-01
Atlantic humpback dolphin;131;Sousa teuszii;2016-12-01
Atlantic humpback dolphin;188;Sousa teuszii;2017-01-01
Atlantic humpback dolphin;177;Sousa teuszii;2017-02-01
Atlantic humpback dolphin;163;Sousa teuszii;2017-03-01
Atlantic humpback dolphin;161;Sousa teuszii;2017-04-01
Atlantic humpback dolphin;185;Sousa teuszii;2017-05-01
Atlantic humpback dolphin;154;Sousa teuszii;2017-06-01
Atlantic humpback dolphin;162;Sousa teuszii;2017-07-01
Atlantic humpback dolphin;335;Sousa teuszii;2017-08-01
Atlantic humpback dolphin;216;Sousa teuszii;2017-09-01
Atlantic humpback dolphin;250;Sousa teuszii;2017-10-01
Atlantic humpback dolphin;376;Sousa teuszii;2017-11-01
Atlantic humpback dolphin;362;Sousa teuszii;2017-12-01
Atlantic humpback dolphin;365;Sousa teuszii;2018-01-01
Atlantic humpback dolphin;285;Sousa teuszii;2018-02-01
Atlantic humpback dolphin;346;Sousa teuszii;2018-03-01
Atlantic humpback dolphin;339;Sousa teuszii;2018-04-01
Atlantic humpback dolphin;362;Sousa teuszii;2018-05-01
Atlantic humpback dolphin;257;Sousa teuszii;2018-06-01
Atlantic humpback dolphin;361;Sousa teuszii;2018-07-01
Atlantic humpback dolphin;264;Sousa teuszii;2018-08-01
Atlantic humpback dolphin;264;Sousa teuszii;2018-09-01
Atlantic humpback dolphin;251;Sousa teuszii;2018-10-01
Atlantic humpback dolphin;232;Sousa teuszii;2018-11-01
Atlantic humpback dolphin;279;Sousa teuszii;2018-12-01
Atlantic humpback dolphin;344;Sousa teuszii;2019-01-01
Atlantic humpback dolphin;291;Sousa teuszii;2019-02-01
Atlantic humpback dolphin;372;Sousa teuszii;2019-03-01
Atlantic humpback dolphin;328;Sousa teuszii;2019-04-01
Atlantic humpback dolphin;377;Sousa teuszii;2019-05-01
Atlantic humpback dolphin;333;Sousa teuszii;2019-06-01
Atlantic humpback dolphin;348;Sousa teuszii;2019-07-01
Atlantic humpback dolphin;366;Sousa teuszii;2019-08-01
Atlantic humpback dolphin;363;Sousa teuszii;2019-09-01
Atlantic humpback dolphin;339;Sousa teuszii;2019-10-01
Atlantic humpback dolphin;317;Sousa teuszii;2019-11-01
Atlantic humpback dolphin;396;Sousa teuszii;2019-12-01
Atlantic humpback dolphin;376;Sousa teuszii;2020-01-01
Atlantic humpback dolphin;361;Sousa teuszii;2020-02-01
Atlantic humpback dolphin;446;Sousa teuszii;2020-03-01
Atlantic humpback dolphin;499;Sousa teuszii;2020-04-01
Atlantic humpback dolphin;400;Sousa teuszii;2020-05-01
Atlantic humpback dolphin;351;Sousa teuszii;2020-06-01
Atlantic humpback dolphin;367;Sousa teuszii;2020-07-01
Atlantic humpback dolphin;424;Sousa teuszii;2020-08-01
Atlantic humpback dolphin;370;Sousa teuszii;2020-09-01
Atlantic humpback dolphin;340;Sousa teuszii;2020-10-01
Atlantic humpback dolphin;361;Sousa teuszii;2020-11-01
Atlantic humpback dolphin;594;Sousa teuszii;2020-12-01
Black-necked crane;2043;Grus nigricollis;2015-07-01
Black-necked crane;3213;Grus nigricollis;2015-08-01
Black-necked crane;1657;Grus nigricollis;2015-09-01
Black-necked crane;1664;Grus nigricollis;2015-10-01
Black-necked crane;1519;Grus nigricollis;2015-11-01
Black-necked crane;1518;Grus nigricollis;2015-12-01
Black-necked crane;1853;Grus nigricollis;2016-01-01
Black-necked crane;2038;Grus nigricollis;2016-02-01
Black-necked crane;1874;Grus nigricollis;2016-03-01
Black-necked crane;2483;Grus nigricollis;2016-04-01
Black-necked crane;3165;Grus nigricollis;2016-05-01
Black-necked crane;3839;Grus nigricollis;2016-06-01
Black-necked crane;6045;Grus nigricollis;2016-07-01
Black-necked crane;3718;Grus nigricollis;2016-08-01
Black-necked crane;2260;Grus nigricollis;2016-09-01
Black-necked crane;2239;Grus nigricollis;2016-10-01
Black-necked crane;2223;Grus nigricollis;2016-11-01
Black-necked crane;2140;Grus nigricollis;2016-12-01
Black-necked crane;2544;Grus nigricollis;2017-01-01
Black-necked crane;2182;Grus nigricollis;2017-02-01
Black-necked crane;2644;Grus nigricollis;2017-03-01
Black-necked crane;3266;Grus nigricollis;2017-04-01
Black-necked crane;3871;Grus nigricollis;2017-05-01
Black-necked crane;4401;Grus nigricollis;2017-06-01
Black-necked crane;2324;Grus nigricollis;2017-07-01
Black-necked crane;2003;Grus nigricollis;2017-08-01
Black-necked crane;1935;Grus nigricollis;2017-09-01
Black-necked crane;2047;Grus nigricollis;2017-10-01
Black-necked crane;2098;Grus nigricollis;2017-11-01
Black-necked crane;2128;Grus nigricollis;2017-12-01
Black-necked crane;2306;Grus nigricollis;2018-01-01
Black-necked crane;2229;Grus nigricollis;2018-02-01
Black-necked crane;2540;Grus nigricollis;2018-03-01
Black-necked crane;3063;Grus nigricollis;2018-04-01
Black-necked crane;6429;Grus nigricollis;2018-05-01
Black-necked crane;2262;Grus nigricollis;2018-06-01
Black-necked crane;1884;Grus nigricollis;2018-07-01
Black-necked crane;1949;Grus nigricollis;2018-08-01
Black-necked crane;1794;Grus nigricollis;2018-09-01
Black-necked crane;1976;Grus nigricollis;2018-10-01
Black-necked crane;1841;Grus nigricollis;2018-11-01
Black-necked crane;1966;Grus nigricollis;2018-12-01
Black-necked crane;2074;Grus nigricollis;2019-01-01
Black-necked crane;2334;Grus nigricollis;2019-02-01
Black-necked crane;2411;Grus nigricollis;2019-03-01
Black-necked crane;2568;Grus nigricollis;2019-04-01
Black-necked crane;3246;Grus nigricollis;2019-05-01
Black-necked crane;1754;Grus nigricollis;2019-06-01
Black-necked crane;1773;Grus nigricollis;2019-07-01
Black-necked crane;3598;Grus nigricollis;2019-08-01
Black-necked crane;1813;Grus nigricollis;2019-09-01
Black-necked crane;1902;Grus nigricollis;2019-10-01
Black-necked crane;1723;Grus nigricollis;2019-11-01
Black-necked crane;1596;Grus nigricollis;2019-12-01
Black-necked crane;1994;Grus nigricollis;2020-01-01
Black-necked crane;1682;Grus nigricollis;2020-02-01
Black-necked crane;1806;Grus nigricollis;2020-03-01
Black-necked crane;2275;Grus nigricollis;2020-04-01
Black-necked crane;1731;Grus nigricollis;2020-05-01
Black-necked crane;1538;Grus nigricollis;2020-06-01
Black-necked crane;1707;Grus nigricollis;2020-07-01
Black-necked crane;1937;Grus nigricollis;2020-08-01
Black-necked crane;2877;Grus nigricollis;2020-09-01
Black-necked crane;2136;Grus nigricollis;2020-10-01
Black-necked crane;1545;Grus nigricollis;2020-11-01
Black-necked crane;2752;Grus nigricollis;2020-12-01
Grévy's zebra;4721;Equus grevyi;2015-07-01
Grévy's zebra;5491;Equus grevyi;2015-08-01
Grévy's zebra;5138;Equus grevyi;2015-09-01
Grévy's zebra;5515;Equus grevyi;2015-10-01
Grévy's zebra;5632;Equus grevyi;2015-11-01
Grévy's zebra;5244;Equus grevyi;2015-12-01
Grévy's zebra;7261;Equus grevyi;2016-01-01
Grévy's zebra;7138;Equus grevyi;2016-02-01
Grévy's zebra;7279;Equus grevyi;2016-03-01
Grévy's zebra;6569;Equus grevyi;2016-04-01
Grévy's zebra;7515;Equus grevyi;2016-05-01
Grévy's zebra;5881;Equus grevyi;2016-06-01
Grévy's zebra;5015;Equus grevyi;2016-07-01
Grévy's zebra;5435;Equus grevyi;2016-08-01
Grévy's zebra;5837;Equus grevyi;2016-09-01
Grévy's zebra;5546;Equus grevyi;2016-10-01
Grévy's zebra;6036;Equus grevyi;2016-11-01
Grévy's zebra;5415;Equus grevyi;2016-12-01
Grévy's zebra;5891;Equus grevyi;2017-01-01
Grévy's zebra;6523;Equus grevyi;2017-02-01
Grévy's zebra;7654;Equus grevyi;2017-03-01
Grévy's zebra;7127;Equus grevyi;2017-04-01
Grévy's zebra;7039;Equus grevyi;2017-05-01
Grévy's zebra;6056;Equus grevyi;2017-06-01
Grévy's zebra;6085;Equus grevyi;2017-07-01
Grévy's zebra;6110;Equus grevyi;2017-08-01
Grévy's zebra;5344;Equus grevyi;2017-09-01
Grévy's zebra;6190;Equus grevyi;2017-10-01
Grévy's zebra;5951;Equus grevyi;2017-11-01
Grévy's zebra;5816;Equus grevyi;2017-12-01
Grévy's zebra;7493;Equus grevyi;2018-01-01
Grévy's zebra;7486;Equus grevyi;2018-02-01
Grévy's zebra;7675;Equus grevyi;2018-03-01
Grévy's zebra;7338;Equus grevyi;2018-04-01
Grévy's zebra;7806;Equus grevyi;2018-05-01
Grévy's zebra;5866;Equus grevyi;2018-06-01
Grévy's zebra;7519;Equus grevyi;2018-07-01
Grévy's zebra;9124;Equus grevyi;2018-08-01
Grévy's zebra;5825;Equus grevyi;2018-09-01
Grévy's zebra;5793;Equus grevyi;2018-10-01
Grévy's zebra;6704;Equus grevyi;2018-11-01
Grévy's zebra;6870;Equus grevyi;2018-12-01
Grévy's zebra;7057;Equus grevyi;2019-01-01
Grévy's zebra;6444;Equus grevyi;2019-02-01
Grévy's zebra;6125;Equus grevyi;2019-03-01
Grévy's zebra;5959;Equus grevyi;2019-04-01
Grévy's zebra;6066;Equus grevyi;2019-05-01
Grévy's zebra;5367;Equus grevyi;2019-06-01
Grévy's zebra;6135;Equus grevyi;2019-07-01
Grévy's zebra;6632;Equus grevyi;2019-08-01
Grévy's zebra;6681;Equus grevyi;2019-09-01
Grévy's zebra;6148;Equus grevyi;2019-10-01
Grévy's zebra;5838;Equus grevyi;2019-11-01
Grévy's zebra;5469;Equus grevyi;2019-12-01
Grévy's zebra;6401;Equus grevyi;2020-01-01
Grévy's zebra;6030;Equus grevyi;2020-02-01
Grévy's zebra;6283;Equus grevyi;2020-03-01
Grévy's zebra;8099;Equus grevyi;2020-04-01
Grévy's zebra;7193;Equus grevyi;2020-05-01
Grévy's zebra;5611;Equus grevyi;2020-06-01
Grévy's zebra;6477;Equus grevyi;2020-07-01
Grévy's zebra;7413;Equus grevyi;2020-08-01
Grévy's zebra;6271;Equus grevyi;2020-09-01
Grévy's zebra;6962;Equus grevyi;2020-10-01
Grévy's zebra;5790;Equus grevyi;2020-11-01
Grévy's zebra;5992;Equus grevyi;2020-12-01
Whooping crane;8502;Grus americana;2015-07-01
Whooping crane;8245;Grus americana;2015-08-01
Whooping crane;9384;Grus americana;2015-09-01
Whooping crane;10840;Grus americana;2015-10-01
Whooping crane;10743;Grus americana;2015-11-01
Whooping crane;9824;Grus americana;2015-12-01
Whooping crane;11789;Grus americana;2016-01-01
Whooping crane;11111;Grus americana;2016-02-01
Whooping crane;11892;Grus americana;2016-03-01
Whooping crane;11709;Grus americana;2016-04-01
Whooping crane;11749;Grus americana;2016-05-01
Whooping crane;9100;Grus americana;2016-06-01
Whooping crane;8261;Grus americana;2016-07-01
Whooping crane;8721;Grus americana;2016-08-01
Whooping crane;10284;Grus americana;2016-09-01
Whooping crane;10815;Grus americana;2016-10-01
Whooping crane;11285;Grus americana;2016-11-01
Whooping crane;9777;Grus americana;2016-12-01
Whooping crane;11493;Grus americana;2017-01-01
Whooping crane;10113;Grus americana;2017-02-01
Whooping crane;11997;Grus americana;2017-03-01
Whooping crane;11510;Grus americana;2017-04-01
Whooping crane;12432;Grus americana;2017-05-01
Whooping crane;10882;Grus americana;2017-06-01
Whooping crane;11252;Grus americana;2017-07-01
Whooping crane;11199;Grus americana;2017-08-01
Whooping crane;11110;Grus americana;2017-09-01
Whooping crane;11230;Grus americana;2017-10-01
Whooping crane;10931;Grus americana;2017-11-01
Whooping crane;9321;Grus americana;2017-12-01
Whooping crane;11396;Grus americana;2018-01-01
Whooping crane;10954;Grus americana;2018-02-01
Whooping crane;14853;Grus americana;2018-03-01
Whooping crane;13485;Grus americana;2018-04-01
Whooping crane;14438;Grus americana;2018-05-01
Whooping crane;12078;Grus americana;2018-06-01
Whooping crane;13166;Grus americana;2018-07-01
Whooping crane;11298;Grus americana;2018-08-01
Whooping crane;11116;Grus americana;2018-09-01
Whooping crane;13788;Grus americana;2018-10-01
Whooping crane;16467;Grus americana;2018-11-01
Whooping crane;11729;Grus americana;2018-12-01
Whooping crane;11787;Grus americana;2019-01-01
Whooping crane;9934;Grus americana;2019-02-01
Whooping crane;12548;Grus americana;2019-03-01
Whooping crane;13078;Grus americana;2019-04-01
Whooping crane;12268;Grus americana;2019-05-01
Whooping crane;10463;Grus americana;2019-06-01
Whooping crane;10467;Grus americana;2019-07-01
Whooping crane;10711;Grus americana;2019-08-01
Whooping crane;9275;Grus americana;2019-09-01
Whooping crane;10978;Grus americana;2019-10-01
Whooping crane;10691;Grus americana;2019-11-01
Whooping crane;9605;Grus americana;2019-12-01
Whooping crane;10287;Grus americana;2020-01-01
Whooping crane;9469;Grus americana;2020-02-01
Whooping crane;9843;Grus americana;2020-03-01
Whooping crane;13124;Grus americana;2020-04-01
Whooping crane;13013;Grus americana;2020-05-01
Whooping crane;10554;Grus americana;2020-06-01
Whooping crane;10993;Grus americana;2020-07-01
Whooping crane;12701;Grus americana;2020-08-01
Whooping crane;11426;Grus americana;2020-09-01
Whooping crane;11333;Grus americana;2020-10-01
Whooping crane;11204;Grus americana;2020-11-01
Whooping crane;10821;Grus americana;2020-12-01
Green sea turtle;16850;Chelonia mydas;2015-07-01
Green sea turtle;18519;Chelonia mydas;2015-08-01
Green sea turtle;18297;Chelonia mydas;2015-09-01
Green sea turtle;19789;Chelonia mydas;2015-10-01
Green sea turtle;19542;Chelonia mydas;2015-11-01
Green sea turtle;16059;Chelonia mydas;2015-12-01
Green sea turtle;21366;Chelonia mydas;2016-01-01
Green sea turtle;21430;Chelonia mydas;2016-02-01
Green sea turtle;22607;Chelonia mydas;2016-03-01
Green sea turtle;25369;Chelonia mydas;2016-04-01
Green sea turtle;31541;Chelonia mydas;2016-05-01
Green sea turtle;19922;Chelonia mydas;2016-06-01
Green sea turtle;16650;Chelonia mydas;2016-07-01
Green sea turtle;17418;Chelonia mydas;2016-08-01
Green sea turtle;18930;Chelonia mydas;2016-09-01
